N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
20, 0.01, 0.7, 0.95, 101

3, 0, 0, 1, 183, 0, 2, 0, 0, 2, 0
4, 1, 4, 0, 0, 187, 0, 1, 0, 7, 3
5, 0, 0, 0, 1, 1, 181, 2, 0, 0, 1
6, 0, 2, 0, 0, 2, 0, 195, 0, 1, 0
7, 0, 0, 1, 1, 1, 2, 0, 195, 0, 2
8, 1, 9, 0, 0, 2, 4, 0, 1, 148, 0
9, 0, 4, 0, 1, 2, 1, 0, 5, 5, 175


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.05, 0.5, 0.95, 82

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 165, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 174, 0, 1, 0, 1, 1, 0, 5, 3
2, 0, 2, 182, 0, 0, 0, 0, 0, 2, 0
3, 0, 0, 1, 182, 0, 2, 0, 1, 2, 0
4, 1, 3, 0, 0, 189, 0, 1, 0, 6, 3
5, 0, 0, 0, 0, 1, 182, 2, 0, 0, 1
6, 0, 2, 0, 0, 2, 0, 195, 0, 1, 0
7, 0, 0, 0, 1, 1, 1, 0, 196, 0, 3
8, 0, 6, 0, 0, 2, 2, 0, 0, 153, 2
9, 1, 4, 0, 1, 3, 0, 0, 5, 5, 174


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.05, 0.5, 0.95, 92

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 165, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 172, 0, 2, 0, 1, 0, 0, 6, 4
2, 0, 2, 183, 0, 0, 0, 0, 0, 1, 0
3, 1, 0, 1, 181, 0, 3, 0, 1, 1, 0
4, 1, 5, 0, 0, 187, 0, 1, 0, 6, 3
5, 0, 0, 2, 0, 1, 180, 2, 0, 0, 1
6, 0, 2, 0, 0, 2, 0, 195, 0, 1, 0
7, 0, 0, 0, 1, 1, 2, 0, 196, 0, 2
8, 0, 9, 0, 0, 2, 4, 0, 0, 150, 0
9, 1, 4, 0, 2, 2, 1, 0, 5, 5, 173


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.05, 0.5, 0.95, 89

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 165, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 173, 0, 0, 0, 1, 0, 1, 7, 3
2, 0, 1, 184, 0, 0, 0, 0, 0, 1, 0
3, 1, 0, 1, 180, 0, 3, 0, 1, 2, 0
4, 1, 4, 0, 0, 186, 0, 1, 0, 8, 3
5, 0, 0, 1, 0, 1, 181, 2, 0, 0, 1
6, 0, 2, 0, 0, 2, 0, 195, 0, 1, 0
7, 0, 0, 0, 1, 1, 1, 0, 196, 0, 3
8, 0, 8, 0, 0, 2, 3, 0, 1, 151, 0
9, 1, 4, 0, 2, 2, 1, 0, 5, 4, 174


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.05, 0.5, 0.95, 90

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 172, 0, 2, 0, 0, 1, 1, 6, 3
2, 0, 2, 183, 0, 0, 0, 0, 0, 1, 0
3, 0, 0, 1, 183, 0, 2, 0, 1, 1, 0
4, 1, 3, 0, 0, 188, 0, 1, 0, 7, 3
5, 0, 0, 0, 0, 1, 181, 2, 0, 1, 1
6, 0, 2, 0, 0, 2, 0, 195, 0, 1, 0
7, 0, 0, 0, 1, 1, 3, 0, 195, 0, 2
8, 1, 7, 0, 0, 2, 3, 1, 2, 149, 0
9, 1, 4, 0, 2, 3, 0, 0, 5, 6, 172


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.05, 0.5, 0.95, 92

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 165, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 174, 0, 0, 0, 1, 0, 1, 6, 3
2, 0, 2, 183, 0, 0, 0, 0, 0, 1, 0
3, 1, 0, 1, 181, 0, 2, 0, 1, 2, 0
4, 1, 4, 0, 0, 187, 0, 1, 0, 7, 3
5, 0, 0, 0, 1, 1, 181, 2, 0, 0, 1
6, 0, 2, 0, 0, 2, 0, 195, 0, 1, 0
7, 0, 0, 0, 1, 1, 2, 0, 196, 0, 2
8, 1, 8, 0, 0, 2, 3, 1, 2, 148, 0
9, 1, 4, 0, 2, 3, 0, 0, 4, 7, 172


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.05, 0.5, 0.95, 88

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 165, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 173, 0, 2, 0, 1, 0, 1, 5, 3
2, 0, 2, 183, 0, 0, 0, 0, 0, 1, 0
3, 0, 0, 1, 183, 0, 2, 0, 1, 1, 0
4, 1, 4, 0, 0, 187, 0, 1, 0, 7, 3
5, 0, 0, 0, 1, 1, 180, 2, 0, 1, 1
6, 0, 2, 0, 0, 2, 0, 195, 0, 1, 0
7, 0, 0, 0, 1, 1, 1, 0, 196, 0, 3
8, 1, 6, 0, 0, 2, 3, 1, 1, 151, 0
9, 1, 4, 0, 2, 2, 1, 0, 4, 6, 173


Média: 86
N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 111

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 2, 0, 1, 0, 0, 0
1, 0, 174, 1, 0, 0, 0, 0, 3, 12, 11
2, 0, 1, 171, 0, 0, 0, 0, 0, 3, 0
3, 0, 0, 2, 172, 0, 1, 0, 1, 1, 1
4, 0, 3, 0, 0, 185, 0, 1, 3, 6, 3
5, 0, 0, 2, 0, 0, 201, 0, 0, 0, 4
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 12, 0, 0, 0, 1, 1, 0, 164, 4
9, 0, 3, 0, 4, 3, 2, 0, 4, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 110

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 1, 0, 1, 0, 1, 0
1, 0, 175, 1, 0, 0, 0, 0, 3, 11, 11
2, 0, 1, 170, 1, 0, 0, 0, 0, 3, 0
3, 0, 0, 2, 169, 0, 2, 0, 1, 2, 2
4, 0, 3, 0, 0, 185, 0, 1, 4, 6, 2
5, 0, 0, 1, 0, 0, 204, 1, 0, 0, 1
6, 0, 4, 0, 0, 1, 1, 187, 0, 1, 0
7, 0, 1, 0, 0, 0, 1, 0, 178, 2, 1
8, 0, 13, 0, 0, 0, 2, 3, 0, 162, 2
9, 0, 2, 0, 3, 3, 1, 0, 4, 3, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 114

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 173, 1, 0, 0, 0, 0, 3, 12, 12
2, 0, 1, 169, 1, 0, 0, 0, 0, 3, 1
3, 0, 0, 1, 170, 0, 1, 0, 2, 2, 2
4, 0, 3, 0, 0, 185, 0, 1, 3, 6, 3
5, 0, 0, 2, 0, 0, 201, 1, 0, 0, 3
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 10, 1, 0, 0, 1, 1, 0, 165, 4
9, 0, 2, 0, 5, 3, 2, 0, 4, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 110

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 2, 0, 1, 0, 0, 0
1, 0, 173, 1, 0, 0, 0, 1, 4, 11, 11
2, 0, 1, 171, 0, 0, 0, 0, 0, 3, 0
3, 0, 0, 1, 171, 0, 1, 0, 1, 2, 2
4, 0, 2, 0, 0, 185, 0, 2, 3, 6, 3
5, 0, 0, 2, 0, 0, 203, 0, 0, 0, 2
6, 0, 3, 0, 0, 1, 1, 188, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 1, 1, 1, 164, 4
9, 0, 3, 0, 3, 3, 2, 0, 6, 3, 150


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 124

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 1, 0, 1, 0, 1, 0
1, 0, 170, 1, 0, 0, 0, 0, 4, 11, 15
2, 0, 1, 170, 1, 0, 0, 0, 0, 3, 0
3, 0, 0, 1, 169, 0, 1, 0, 2, 3, 2
4, 0, 3, 0, 0, 185, 0, 1, 4, 6, 2
5, 0, 0, 2, 0, 0, 200, 0, 0, 0, 5
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 3, 3, 1, 162, 2
9, 0, 4, 0, 3, 3, 2, 0, 6, 3, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 108

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 178, 1, 0, 0, 0, 0, 4, 10, 8
2, 0, 1, 171, 0, 0, 0, 0, 0, 3, 0
3, 0, 0, 2, 170, 0, 1, 0, 1, 2, 2
4, 0, 3, 0, 0, 185, 0, 1, 3, 6, 3
5, 0, 0, 2, 0, 0, 201, 0, 0, 0, 4
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 12, 0, 0, 0, 1, 1, 0, 165, 3
9, 0, 4, 0, 3, 3, 2, 0, 5, 3, 150


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 107

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 2, 0, 1, 0, 0, 0
1, 0, 177, 1, 0, 0, 0, 0, 3, 11, 9
2, 0, 2, 169, 1, 0, 0, 0, 0, 3, 0
3, 0, 0, 2, 169, 0, 2, 0, 2, 2, 1
4, 0, 1, 0, 0, 186, 0, 2, 2, 7, 3
5, 0, 0, 2, 0, 0, 201, 1, 0, 0, 3
6, 0, 3, 0, 0, 1, 1, 188, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 178, 2, 2
8, 0, 11, 0, 0, 0, 2, 1, 1, 167, 0
9, 0, 3, 0, 3, 3, 2, 0, 4, 3, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 117

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 170, 1, 0, 0, 0, 0, 4, 13, 13
2, 0, 2, 169, 1, 0, 0, 0, 0, 3, 0
3, 0, 0, 1, 170, 0, 1, 0, 1, 3, 2
4, 0, 3, 0, 0, 186, 0, 1, 1, 9, 1
5, 0, 0, 2, 0, 0, 201, 0, 0, 1, 3
6, 0, 3, 0, 0, 1, 1, 188, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 1, 2, 1, 164, 3
9, 0, 2, 0, 4, 3, 1, 0, 6, 5, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 113

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 178, 0, 0, 0, 0, 0, 4, 11, 8
2, 0, 2, 169, 0, 0, 0, 0, 0, 3, 1
3, 0, 1, 1, 169, 0, 1, 0, 1, 3, 2
4, 0, 3, 0, 0, 186, 0, 0, 3, 6, 3
5, 0, 0, 2, 0, 0, 201, 0, 0, 0, 4
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 12, 0, 0, 0, 1, 3, 1, 161, 4
9, 0, 4, 0, 3, 3, 2, 0, 4, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 107

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 0, 180, 1, 0, 0, 0, 0, 4, 8, 8
2, 0, 1, 171, 0, 0, 0, 0, 0, 3, 0
3, 0, 0, 1, 170, 0, 1, 0, 2, 2, 2
4, 0, 2, 0, 0, 187, 0, 2, 2, 6, 2
5, 0, 0, 2, 0, 0, 200, 1, 0, 0, 4
6, 0, 4, 0, 0, 1, 1, 187, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 178, 2, 2
8, 0, 13, 0, 0, 0, 2, 1, 1, 165, 0
9, 0, 3, 0, 5, 3, 2, 0, 4, 5, 148


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 110

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 0, 0, 1, 0, 1, 0
1, 0, 175, 1, 0, 0, 0, 0, 4, 9, 12
2, 0, 1, 170, 0, 0, 0, 0, 0, 3, 1
3, 0, 0, 2, 170, 0, 1, 0, 1, 2, 2
4, 0, 3, 0, 0, 185, 0, 1, 3, 6, 3
5, 0, 0, 2, 0, 0, 203, 0, 0, 0, 2
6, 0, 5, 0, 0, 1, 1, 185, 0, 2, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 3, 1, 0, 165, 2
9, 0, 4, 0, 2, 2, 2, 0, 6, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 115

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 180, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, 0, 177, 1, 0, 0, 0, 0, 4, 10, 9
2, 0, 1, 170, 1, 0, 0, 0, 0, 3, 0
3, 0, 0, 1, 167, 0, 2, 0, 2, 4, 2
4, 0, 2, 0, 0, 186, 0, 1, 3, 6, 3
5, 0, 0, 2, 0, 0, 200, 1, 0, 0, 4
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 1, 2, 1, 163, 4
9, 0, 3, 0, 4, 3, 2, 0, 5, 4, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 104

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 179, 0, 1, 0, 0, 0, 3, 11, 7
2, 0, 1, 170, 0, 0, 0, 0, 0, 3, 1
3, 0, 0, 1, 170, 0, 2, 0, 0, 4, 1
4, 0, 3, 0, 0, 185, 0, 1, 2, 8, 2
5, 0, 0, 1, 0, 0, 201, 2, 0, 0, 3
6, 0, 4, 0, 0, 1, 1, 187, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 178, 2, 2
8, 0, 12, 0, 0, 0, 1, 1, 1, 166, 1
9, 0, 2, 0, 1, 3, 2, 0, 5, 4, 153


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 113

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 175, 1, 0, 0, 0, 0, 3, 11, 11
2, 0, 1, 168, 1, 0, 0, 0, 0, 3, 2
3, 0, 0, 2, 170, 0, 1, 0, 1, 2, 2
4, 0, 2, 0, 0, 185, 0, 1, 3, 6, 4
5, 0, 0, 2, 0, 0, 201, 1, 0, 1, 2
6, 0, 4, 0, 0, 1, 1, 187, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 12, 0, 0, 0, 1, 1, 0, 164, 4
9, 0, 3, 0, 3, 3, 2, 0, 4, 4, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 118

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 1, 0, 1, 0, 1, 0
1, 0, 173, 1, 0, 0, 0, 0, 3, 12, 12
2, 0, 1, 172, 0, 0, 0, 0, 0, 2, 0
3, 0, 0, 1, 170, 0, 1, 0, 1, 3, 2
4, 0, 5, 0, 0, 185, 0, 1, 3, 4, 3
5, 0, 0, 2, 0, 0, 200, 0, 0, 1, 4
6, 0, 3, 0, 0, 1, 1, 188, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 178, 2, 2
8, 0, 12, 0, 0, 0, 1, 3, 1, 162, 3
9, 0, 3, 0, 4, 3, 2, 0, 5, 5, 148


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 101

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 179, 0, 0, 0, 1, 0, 3, 9, 9
2, 0, 2, 170, 0, 0, 0, 0, 0, 3, 0
3, 0, 0, 0, 173, 0, 1, 0, 0, 3, 1
4, 0, 2, 0, 0, 186, 0, 3, 1, 7, 2
5, 0, 0, 2, 0, 0, 201, 1, 0, 0, 3
6, 0, 3, 0, 0, 1, 1, 188, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 2, 1, 1, 166, 1
9, 0, 3, 0, 4, 3, 2, 0, 5, 3, 150


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 113

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 173, 1, 0, 0, 0, 1, 3, 12, 11
2, 0, 1, 170, 1, 0, 0, 0, 0, 3, 0
3, 0, 0, 2, 169, 0, 1, 0, 2, 2, 2
4, 0, 2, 0, 0, 186, 0, 1, 2, 7, 3
5, 0, 0, 1, 0, 0, 202, 1, 0, 0, 3
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 10, 0, 0, 0, 1, 1, 1, 165, 4
9, 0, 3, 0, 5, 3, 1, 0, 5, 3, 150


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 112

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 1, 0, 1, 0, 1, 0
1, 0, 174, 0, 0, 0, 0, 0, 4, 13, 10
2, 0, 2, 168, 1, 0, 0, 0, 0, 3, 1
3, 0, 0, 2, 170, 0, 1, 0, 1, 2, 2
4, 0, 4, 0, 0, 185, 0, 1, 3, 5, 3
5, 0, 0, 2, 0, 0, 200, 0, 0, 0, 5
6, 0, 3, 0, 0, 1, 1, 188, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 10, 0, 0, 0, 3, 1, 0, 167, 1
9, 0, 3, 0, 4, 3, 2, 0, 4, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 111

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 180, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, 0, 173, 1, 0, 0, 0, 0, 3, 12, 12
2, 0, 1, 168, 1, 0, 0, 0, 0, 3, 2
3, 0, 0, 1, 172, 0, 1, 0, 0, 2, 2
4, 0, 3, 0, 0, 186, 0, 1, 1, 6, 4
5, 0, 0, 2, 0, 0, 201, 0, 0, 0, 4
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 178, 2, 2
8, 0, 11, 0, 0, 0, 3, 1, 0, 165, 2
9, 0, 3, 0, 3, 3, 2, 0, 4, 3, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 114

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 176, 1, 0, 0, 0, 1, 3, 11, 9
2, 0, 1, 169, 1, 0, 0, 0, 0, 3, 1
3, 0, 0, 1, 169, 0, 1, 0, 2, 3, 2
4, 0, 3, 0, 0, 185, 0, 1, 4, 6, 2
5, 0, 0, 1, 0, 0, 202, 1, 0, 0, 3
6, 0, 4, 0, 0, 1, 1, 187, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 178, 2, 2
8, 0, 11, 0, 0, 0, 1, 1, 1, 164, 4
9, 0, 3, 0, 5, 3, 1, 0, 5, 4, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 109

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 177, 0, 0, 0, 3, 0, 1, 0, 0, 0
1, 0, 172, 0, 0, 0, 0, 2, 3, 10, 14
2, 0, 1, 171, 0, 0, 0, 0, 0, 3, 0
3, 0, 0, 1, 169, 0, 1, 0, 2, 3, 2
4, 0, 2, 0, 0, 185, 0, 2, 2, 7, 3
5, 0, 0, 2, 0, 0, 203, 0, 0, 0, 2
6, 0, 2, 0, 0, 1, 1, 189, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 10, 0, 0, 0, 1, 1, 0, 166, 4
9, 0, 3, 0, 2, 2, 2, 0, 6, 3, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 115

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 174, 1, 0, 0, 1, 0, 3, 11, 11
2, 0, 2, 168, 1, 0, 0, 0, 0, 3, 1
3, 0, 1, 2, 170, 0, 1, 0, 0, 2, 2
4, 0, 3, 0, 0, 185, 0, 1, 3, 7, 2
5, 0, 0, 2, 0, 0, 201, 1, 0, 0, 3
6, 0, 4, 0, 0, 1, 1, 187, 0, 1, 0
7, 0, 1, 0, 0, 0, 1, 0, 178, 2, 1
8, 0, 11, 0, 0, 0, 2, 2, 1, 164, 2
9, 0, 2, 0, 5, 3, 2, 0, 4, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 110

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 172, 1, 0, 0, 0, 0, 4, 11, 13
2, 0, 1, 171, 0, 0, 0, 0, 0, 3, 0
3, 0, 0, 2, 170, 0, 1, 0, 2, 2, 1
4, 0, 3, 0, 0, 186, 0, 1, 2, 6, 3
5, 0, 0, 2, 0, 0, 200, 2, 0, 0, 3
6, 0, 3, 0, 0, 1, 1, 188, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 12, 0, 0, 0, 1, 2, 0, 166, 1
9, 0, 4, 0, 4, 2, 2, 0, 4, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 113

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 1, 0, 1, 0, 1, 0
1, 0, 172, 1, 0, 0, 0, 1, 4, 11, 12
2, 0, 1, 171, 1, 0, 0, 0, 0, 2, 0
3, 0, 0, 1, 170, 0, 1, 0, 2, 3, 1
4, 0, 4, 0, 0, 187, 0, 1, 4, 4, 1
5, 0, 0, 2, 0, 0, 200, 1, 0, 0, 4
6, 0, 4, 0, 0, 1, 1, 187, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 2, 2, 0, 167, 0
9, 0, 2, 0, 5, 3, 2, 0, 6, 4, 148


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 110

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 179, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 171, 1, 0, 0, 0, 0, 3, 14, 12
2, 0, 1, 170, 0, 0, 0, 0, 0, 3, 1
3, 0, 0, 2, 172, 0, 1, 0, 0, 1, 2
4, 0, 4, 0, 0, 184, 0, 1, 3, 6, 3
5, 0, 0, 2, 0, 0, 202, 0, 0, 0, 3
6, 0, 2, 0, 0, 1, 1, 189, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 179, 2, 1
8, 0, 11, 0, 0, 0, 1, 1, 0, 165, 4
9, 0, 3, 0, 2, 3, 2, 0, 6, 3, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 108

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 2, 0, 1, 0, 0, 0
1, 0, 173, 1, 0, 0, 0, 0, 3, 12, 12
2, 0, 1, 170, 0, 0, 0, 0, 0, 3, 1
3, 0, 0, 2, 171, 0, 1, 0, 1, 1, 2
4, 0, 1, 0, 0, 187, 0, 1, 3, 6, 3
5, 0, 0, 2, 0, 0, 202, 1, 0, 0, 2
6, 0, 5, 0, 0, 1, 1, 186, 0, 1, 0
7, 0, 1, 0, 0, 0, 0, 0, 180, 1, 1
8, 0, 10, 0, 0, 0, 1, 1, 1, 166, 3
9, 0, 4, 0, 3, 3, 2, 0, 5, 2, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
30, 0.02, 0.5, 0.95, 108

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 178, 0, 0, 0, 2, 0, 1, 0, 0, 0
1, 0, 176, 1, 0, 0, 0, 0, 3, 10, 11
2, 0, 1, 170, 1, 0, 0, 0, 0, 3, 0
3, 0, 0, 1, 168, 0, 2, 0, 2, 3, 2
